643,60
644,161
646,86
647,36
648,324
649,72
652,84
654,120
655,198
656,150
657,524
658,146
660,30
661,126
662,130
663,221
664,221
665,605
666,70
667,44
668,285
669,204
670,444
671,312
672,134
673,224
674,630
675,96
676,20
677,540
678,638
679,30
680,340
681,644
682,12
684,666
685,76
687,100
688,216
689,588
691,460
692,46
693,18
694,462
695,636
696,99
697,60
698,70
699,233
700,233
701,660
702,140
703,66
704,352
705,328
706,156
707,188
708,18
709,35
710,84
711,237
712,180
714,42
715,468
716,179
717,60
718,478
720,65
721,36
722,136
724,66
727,48
728,115
729,243
730,486
731,90
732,146
733,81
734,42
735,245
736,245
737,580
738,210
739,56
740,185
742,180
744,372
745,210
747,132
748,83
750,234
751,498
752,84
753,340
754,502
756,88
757,100
758,90
759,105
760,156
762,30
763,508
764,345
766,18
767,204
768,182
769,27
770,66
772,204
773,24
775,230
776,97
777,620
778,516
780,111
781,260
782,78
784,261
786,660
787,60
788,369
789,263
790,40
792,158
793,506
794,678
795,252
796,261
797,140
798,266
799,60
800,200
801,228
802,212
804,201
805,267
806,26
807,72
808,210
811,540
812,150
813,271
814,180
815,87
816,385
817,36
819,740
820,273
821,260
822,276
823,180
824,48
825,84
826,252
827,60
828,46
829,78
830,30
832,36
835,556
836,357
837,660
838,84
839,99
840,410
841,120
842,84
843,24
844,281
845,198
847,28
848,424
849,283
850,162
851,780
852,20
853,284
854,122
855,812
856,57
857,588
858,200
859,570
860,215
861,287
862,220
863,260
864,36
865,144
867,692
868,96
869,828
871,246
872,174
874,260
875,408
876,73
877,36
878,150
880,293
881,140
882,88
883,90
884,210
885,330
886,588
887,140
888,37
889,148
890,102
892,24
894,298
895,198
896,405
897,716
898,598
899,48
900,25
901,50
902,684
903,276
904,99
905,181
906,252
907,220
908,429
909,424
910,606
912,180
913,84
914,290
915,305
916,276
917,732
918,830
919,612
920,393
921,144
922,60
924,301
925,77
926,72
927,156
928,309
929,780
931,594
932,186
934,66
936,468
937,500
940,45
941,804
942,42
943,72
944,236
945,60
946,90
947,756
948,135
949,105
951,860
952,28
954,902
955,84
956,239
957,764
958,630
959,900
960,56
961,64
962,60
963,460
964,107
966,322
967,84
968,222
969,276
970,646
971,924
972,194
973,145
976,30
977,88
978,306
979,652
980,234
981,60
982,260
983,210
984,445
985,18
987,780
988,329
990,282
991,660
992,22
994,24
995,180
996,498
997,36
999,333
1000,308
